time,"P(B1|X1|X32)","P(B1|X1|X43)","P(B2|X8|X33)","P(B1|X1|X42)","V(B1|X1|X32)","V(B1|X1|X43)","V(B2|X8|X33)","V(B1|X1|X42)","I(B1|X1|X13)"
2.704000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.281809e-19,2.226541e-19,1.410503e-06
2.705000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.168539e-19,1.541451e-19,1.410503e-06
2.706000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.569085e-19,7.707256e-20,1.410503e-06
2.707000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.969632e-19,2.312177e-19,1.410503e-06
2.708000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.455815e-19,2.226541e-19,1.410503e-06
2.709000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.027634e-19,1.541451e-19,1.410503e-06
2.710000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,7.707256e-20,7.707256e-20,1.410503e-06
2.711000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.425447e-20,2.312177e-19,1.410503e-06
2.712000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,0.000000e+00,2.226541e-19,1.410503e-06
2.713000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-2.569085e-20,1.541451e-19,1.410503e-06
2.714000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-5.994533e-20,7.707256e-20,1.410503e-06
2.715000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-8.563618e-20,2.312177e-19,1.410503e-06
2.716000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.113270e-19,2.226541e-19,1.410503e-06
2.717000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.370179e-19,1.541451e-19,1.410503e-06
2.718000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.798360e-19,7.707256e-20,1.410503e-06
2.719000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,8.563618e-21,2.312177e-19,1.410503e-06
2.720000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,9.419980e-20,2.226541e-19,1.410503e-06
2.721000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.997266e-19,1.541451e-19,1.410503e-06
2.722000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.966898e-19,7.707256e-20,1.410503e-06
2.723000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.881262e-19,2.312177e-19,1.410503e-06
2.724000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.281809e-19,2.226541e-19,1.410503e-06
2.725000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.168539e-19,1.541451e-19,1.410503e-06
2.726000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.569085e-19,7.707256e-20,1.410503e-06
2.727000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.969632e-19,2.312177e-19,1.410503e-06
2.728000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.455815e-19,2.226541e-19,1.410503e-06
2.729000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.027634e-19,1.541451e-19,1.410503e-06
2.730000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,7.707256e-20,7.707256e-20,1.410503e-06
2.731000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.425447e-20,2.312177e-19,1.410503e-06
2.732000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,0.000000e+00,2.226541e-19,1.410503e-06
2.733000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-2.569085e-20,1.541451e-19,1.410503e-06
2.734000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-5.994533e-20,7.707256e-20,1.410503e-06
2.735000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-8.563618e-20,2.312177e-19,1.410503e-06
2.736000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.113270e-19,2.226541e-19,1.410503e-06
2.737000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.370179e-19,1.541451e-19,1.410503e-06
2.738000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.798360e-19,7.707256e-20,1.410503e-06
2.739000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,8.563618e-21,2.312177e-19,1.410503e-06
2.740000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,9.419980e-20,2.226541e-19,1.410503e-06
2.741000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.997266e-19,1.541451e-19,1.410503e-06
2.742000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.966898e-19,7.707256e-20,1.410503e-06
2.743000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.881262e-19,2.312177e-19,1.410503e-06
2.744000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.281809e-19,2.226541e-19,1.410503e-06
2.745000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.168539e-19,1.541451e-19,1.410503e-06
2.746000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.569085e-19,7.707256e-20,1.410503e-06
2.747000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.969632e-19,2.312177e-19,1.410503e-06
2.748000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.455815e-19,2.226541e-19,1.410503e-06
2.749000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.027634e-19,1.541451e-19,1.410503e-06
2.750000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,7.707256e-20,7.707256e-20,1.410503e-06
2.751000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.425447e-20,2.312177e-19,1.410503e-06
2.752000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,0.000000e+00,2.226541e-19,1.410503e-06
2.753000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-2.569085e-20,1.541451e-19,1.410503e-06
2.754000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-5.994533e-20,7.707256e-20,1.410503e-06
2.755000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-8.563618e-20,2.312177e-19,1.410503e-06
2.756000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.113270e-19,2.226541e-19,1.410503e-06
2.757000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.370179e-19,1.541451e-19,1.410503e-06
2.758000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.798360e-19,7.707256e-20,1.410503e-06
2.759000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,8.563618e-21,2.312177e-19,1.410503e-06
2.760000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,9.419980e-20,2.226541e-19,1.410503e-06
2.761000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.997266e-19,1.541451e-19,1.410503e-06
2.762000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.966898e-19,7.707256e-20,1.410503e-06
2.763000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.881262e-19,2.312177e-19,1.410503e-06
2.764000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.281809e-19,2.226541e-19,1.410503e-06
2.765000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.168539e-19,1.541451e-19,1.410503e-06
2.766000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.569085e-19,7.707256e-20,1.410503e-06
2.767000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.969632e-19,2.312177e-19,1.410503e-06
2.768000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.455815e-19,2.226541e-19,1.410503e-06
2.769000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.027634e-19,1.541451e-19,1.410503e-06
2.770000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,7.707256e-20,7.707256e-20,1.410503e-06
2.771000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.425447e-20,2.312177e-19,1.410503e-06
2.772000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,0.000000e+00,2.226541e-19,1.410503e-06
2.773000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-2.569085e-20,1.541451e-19,1.410503e-06
2.774000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-5.994533e-20,7.707256e-20,1.410503e-06
2.775000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-8.563618e-20,2.312177e-19,1.410503e-06
2.776000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.113270e-19,2.226541e-19,1.410503e-06
2.777000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.370179e-19,1.541451e-19,1.410503e-06
2.778000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.798360e-19,7.707256e-20,1.410503e-06
2.779000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,8.563618e-21,2.312177e-19,1.410503e-06
2.780000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,9.419980e-20,2.226541e-19,1.410503e-06
2.781000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.997266e-19,1.541451e-19,1.410503e-06
2.782000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.966898e-19,7.707256e-20,1.410503e-06
2.783000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.881262e-19,2.312177e-19,1.410503e-06
2.784000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.281809e-19,2.226541e-19,1.410503e-06
2.785000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.168539e-19,1.541451e-19,1.410503e-06
2.786000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.569085e-19,7.707256e-20,1.410503e-06
2.787000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.969632e-19,2.312177e-19,1.410503e-06
2.788000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.455815e-19,2.226541e-19,1.410503e-06
2.789000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.027634e-19,1.541451e-19,1.410503e-06
2.790000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,7.707256e-20,7.707256e-20,1.410503e-06
2.791000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.425447e-20,2.312177e-19,1.410503e-06
2.792000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,0.000000e+00,2.226541e-19,1.410503e-06
2.793000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-2.569085e-20,1.541451e-19,1.410503e-06
2.794000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-5.994533e-20,7.707256e-20,1.410503e-06
2.795000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-8.563618e-20,2.312177e-19,1.410503e-06
2.796000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.113270e-19,2.226541e-19,1.410503e-06
2.797000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.370179e-19,1.541451e-19,1.410503e-06
2.798000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.798360e-19,7.707256e-20,1.410503e-06
2.799000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,8.563618e-21,2.312177e-19,1.410503e-06
2.800000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,9.419980e-20,2.226541e-19,1.410503e-06
2.801000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.997266e-19,1.541451e-19,1.410503e-06
2.802000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.966898e-19,7.707256e-20,1.410503e-06
2.803000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.881262e-19,2.312177e-19,1.410503e-06
2.804000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.281809e-19,2.226541e-19,1.410503e-06
2.805000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.168539e-19,1.541451e-19,1.410503e-06
2.806000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.569085e-19,7.707256e-20,1.410503e-06
2.807000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.969632e-19,2.312177e-19,1.410503e-06
2.808000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.455815e-19,2.226541e-19,1.410503e-06
2.809000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.027634e-19,1.541451e-19,1.410503e-06
2.810000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,7.707256e-20,7.707256e-20,1.410503e-06
2.811000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.425447e-20,2.312177e-19,1.410503e-06
2.812000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,0.000000e+00,2.226541e-19,1.410503e-06
2.813000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-2.569085e-20,1.541451e-19,1.410503e-06
2.814000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-5.994533e-20,7.707256e-20,1.410503e-06
2.815000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-8.563618e-20,2.312177e-19,1.410503e-06
2.816000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.113270e-19,2.226541e-19,1.410503e-06
2.817000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.370179e-19,1.541451e-19,1.410503e-06
2.818000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.798360e-19,7.707256e-20,1.410503e-06
2.819000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,8.563618e-21,2.312177e-19,1.410503e-06
2.820000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,9.419980e-20,2.226541e-19,1.410503e-06
2.821000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.997266e-19,1.541451e-19,1.410503e-06
2.822000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.966898e-19,7.707256e-20,1.410503e-06
2.823000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.881262e-19,2.312177e-19,1.410503e-06
2.824000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.281809e-19,2.226541e-19,1.410503e-06
2.825000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.168539e-19,1.541451e-19,1.410503e-06
2.826000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.569085e-19,7.707256e-20,1.410503e-06
2.827000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.969632e-19,2.312177e-19,1.410503e-06
2.828000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.455815e-19,2.226541e-19,1.410503e-06
2.829000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.027634e-19,1.541451e-19,1.410503e-06
2.830000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,7.707256e-20,7.707256e-20,1.410503e-06
2.831000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.425447e-20,2.312177e-19,1.410503e-06
2.832000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,0.000000e+00,2.226541e-19,1.410503e-06
2.833000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-2.569085e-20,1.541451e-19,1.410503e-06
2.834000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-5.994533e-20,7.707256e-20,1.410503e-06
2.835000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-8.563618e-20,2.312177e-19,1.410503e-06
2.836000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.113270e-19,2.226541e-19,1.410503e-06
2.837000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.370179e-19,1.541451e-19,1.410503e-06
2.838000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.798360e-19,7.707256e-20,1.410503e-06
2.839000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,8.563618e-21,2.312177e-19,1.410503e-06
2.840000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,9.419980e-20,2.226541e-19,1.410503e-06
2.841000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.997266e-19,1.541451e-19,1.410503e-06
2.842000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.966898e-19,7.707256e-20,1.410503e-06
2.843000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.881262e-19,2.312177e-19,1.410503e-06
2.844000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.281809e-19,2.226541e-19,1.410503e-06
2.845000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.168539e-19,1.541451e-19,1.410503e-06
2.846000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.569085e-19,7.707256e-20,1.410503e-06
2.847000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.969632e-19,2.312177e-19,1.410503e-06
2.848000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.455815e-19,2.226541e-19,1.410503e-06
2.849000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.027634e-19,1.541451e-19,1.410503e-06
2.850000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,7.707256e-20,7.707256e-20,1.410503e-06
2.851000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.425447e-20,2.312177e-19,1.410503e-06
2.852000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,0.000000e+00,2.226541e-19,1.410503e-06
2.853000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-2.569085e-20,1.541451e-19,1.410503e-06
2.854000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-5.994533e-20,7.707256e-20,1.410503e-06
2.855000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-8.563618e-20,2.312177e-19,1.410503e-06
2.856000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.113270e-19,2.226541e-19,1.410503e-06
2.857000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.370179e-19,1.541451e-19,1.410503e-06
2.858000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-1.798360e-19,7.707256e-20,1.410503e-06
2.859000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,8.563618e-21,2.312177e-19,1.410503e-06
2.860000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,9.419980e-20,2.226541e-19,1.410503e-06
2.861000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.997266e-19,1.541451e-19,1.410503e-06
2.862000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.966898e-19,7.707256e-20,1.410503e-06
2.863000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.881262e-19,2.312177e-19,1.410503e-06
2.864000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,4.281809e-19,2.226541e-19,1.410503e-06
2.865000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.168539e-19,1.541451e-19,1.410503e-06
2.866000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,2.569085e-19,7.707256e-20,1.410503e-06
2.867000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.969632e-19,2.312177e-19,1.410503e-06
2.868000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.455815e-19,2.226541e-19,1.410503e-06
2.869000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,1.027634e-19,1.541451e-19,1.410503e-06
2.870000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,7.707256e-20,7.707256e-20,1.410503e-06
2.871000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,3.425447e-20,2.312177e-19,1.410503e-06
2.872000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,0.000000e+00,2.226541e-19,1.410503e-06
2.873000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-2.569085e-20,1.541451e-19,1.410503e-06
2.874000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-5.994533e-20,7.707256e-20,1.410503e-06
2.875000e-10,7.690549e-01,7.690549e-01,7.693358e-01,7.690549e-01,9.163071e-19,3.682356e-19,-8.563618e-20,2.312177e-19,1.410503e-06
