time,"P(B1|X1|X1|X35)","P(B2|X1|X1|X35)","P(B1|X2|X20|X35)","P(B2|X2|X20|X35)","V(R1)","P(B1|X1|X2|X2)","P(B2|X1|X2|X2)","P(B1|X2|X6|X7)","P(B2|X2|X6|X7)","P(B1|X1|X1|X5)","P(B2|X1|X1|X5)"
1.046800e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.192125e+00,4.640872e+00,7.831824e+00,8.377500e+00
1.046900e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.193014e+00,4.641863e+00,7.831824e+00,8.377500e+00
1.047000e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.193891e+00,4.642840e+00,7.831824e+00,8.377500e+00
1.047100e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.194754e+00,4.643803e+00,7.831825e+00,8.377500e+00
1.047200e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.195602e+00,4.644750e+00,7.831825e+00,8.377500e+00
1.047300e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.196434e+00,4.645679e+00,7.831825e+00,8.377500e+00
1.047400e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.197248e+00,4.646589e+00,7.831825e+00,8.377500e+00
1.047500e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.198043e+00,4.647479e+00,7.831825e+00,8.377500e+00
1.047600e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.198819e+00,4.648347e+00,7.831825e+00,8.377500e+00
1.047700e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.199573e+00,4.649192e+00,7.831825e+00,8.377500e+00
1.047800e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.200307e+00,4.650014e+00,7.831825e+00,8.377501e+00
1.047900e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.201019e+00,4.650812e+00,7.831825e+00,8.377501e+00
1.048000e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.201709e+00,4.651585e+00,7.831825e+00,8.377501e+00
1.048100e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.202377e+00,4.652335e+00,7.831825e+00,8.377501e+00
1.048200e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.203023e+00,4.653060e+00,7.831825e+00,8.377501e+00
1.048300e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.203648e+00,4.653761e+00,7.831825e+00,8.377501e+00
1.048400e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.204252e+00,4.654439e+00,7.831825e+00,8.377501e+00
1.048500e-09,7.831826e+00,8.377502e+00,7.831825e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.204836e+00,4.655094e+00,7.831825e+00,8.377501e+00
1.048600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.205401e+00,4.655729e+00,7.831825e+00,8.377501e+00
1.048700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.205948e+00,4.656342e+00,7.831825e+00,8.377501e+00
1.048800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.206478e+00,4.656937e+00,7.831825e+00,8.377501e+00
1.048900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.206992e+00,4.657515e+00,7.831825e+00,8.377501e+00
1.049000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.207492e+00,4.658076e+00,7.831825e+00,8.377501e+00
1.049100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.207979e+00,4.658622e+00,7.831825e+00,8.377501e+00
1.049200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.208454e+00,4.659155e+00,7.831825e+00,8.377501e+00
1.049300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.208919e+00,4.659677e+00,7.831825e+00,8.377501e+00
1.049400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.209375e+00,4.660189e+00,7.831825e+00,8.377501e+00
1.049500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.209824e+00,4.660692e+00,7.831825e+00,8.377501e+00
1.049600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.210266e+00,4.661187e+00,7.831825e+00,8.377501e+00
1.049700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.210702e+00,4.661677e+00,7.831825e+00,8.377501e+00
1.049800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.211134e+00,4.662162e+00,7.831825e+00,8.377501e+00
1.049900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.211562e+00,4.662642e+00,7.831825e+00,8.377501e+00
1.050000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.211987e+00,4.663120e+00,7.831825e+00,8.377501e+00
1.050100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.212410e+00,4.663595e+00,7.831825e+00,8.377501e+00
1.050200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.212831e+00,4.664068e+00,7.831825e+00,8.377501e+00
1.050300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.213250e+00,4.664539e+00,7.831825e+00,8.377501e+00
1.050400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.213668e+00,4.665009e+00,7.831825e+00,8.377501e+00
1.050500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.214085e+00,4.665478e+00,7.831825e+00,8.377501e+00
1.050600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.214499e+00,4.665944e+00,7.831825e+00,8.377501e+00
1.050700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.214912e+00,4.666409e+00,7.831825e+00,8.377501e+00
1.050800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.215322e+00,4.666872e+00,7.831825e+00,8.377501e+00
1.050900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.215730e+00,4.667332e+00,7.831825e+00,8.377501e+00
1.051000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.216135e+00,4.667788e+00,7.831825e+00,8.377501e+00
1.051100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.216536e+00,4.668240e+00,7.831825e+00,8.377501e+00
1.051200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.216932e+00,4.668688e+00,7.831825e+00,8.377501e+00
1.051300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.217323e+00,4.669130e+00,7.831825e+00,8.377501e+00
1.051400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.217709e+00,4.669566e+00,7.831825e+00,8.377501e+00
1.051500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.218088e+00,4.669995e+00,7.831825e+00,8.377501e+00
1.051600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.218460e+00,4.670416e+00,7.831825e+00,8.377501e+00
1.051700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.218825e+00,4.670829e+00,7.831825e+00,8.377501e+00
1.051800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.219182e+00,4.671233e+00,7.831825e+00,8.377501e+00
1.051900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.219530e+00,4.671627e+00,7.831825e+00,8.377501e+00
1.052000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.219869e+00,4.672011e+00,7.831825e+00,8.377501e+00
1.052100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.220199e+00,4.672385e+00,7.831825e+00,8.377501e+00
1.052200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.220519e+00,4.672748e+00,7.831826e+00,8.377501e+00
1.052300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.220830e+00,4.673100e+00,7.831826e+00,8.377501e+00
1.052400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.221131e+00,4.673442e+00,7.831826e+00,8.377501e+00
1.052500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.221422e+00,4.673772e+00,7.831826e+00,8.377501e+00
1.052600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.221704e+00,4.674091e+00,7.831826e+00,8.377501e+00
1.052700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.221976e+00,4.674400e+00,7.831826e+00,8.377501e+00
1.052800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.222240e+00,4.674699e+00,7.831826e+00,8.377501e+00
1.052900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377501e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.222494e+00,4.674987e+00,7.831826e+00,8.377501e+00
1.053000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.222741e+00,4.675267e+00,7.831826e+00,8.377501e+00
1.053100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.222979e+00,4.675537e+00,7.831826e+00,8.377501e+00
1.053200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.223210e+00,4.675799e+00,7.831826e+00,8.377501e+00
1.053300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.223435e+00,4.676053e+00,7.831826e+00,8.377501e+00
1.053400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.223653e+00,4.676300e+00,7.831826e+00,8.377501e+00
1.053500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.223866e+00,4.676541e+00,7.831826e+00,8.377501e+00
1.053600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.224073e+00,4.676776e+00,7.831826e+00,8.377501e+00
1.053700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.224276e+00,4.677006e+00,7.831826e+00,8.377501e+00
1.053800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.224476e+00,4.677231e+00,7.831826e+00,8.377501e+00
1.053900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.224671e+00,4.677453e+00,7.831826e+00,8.377501e+00
1.054000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.224864e+00,4.677671e+00,7.831826e+00,8.377501e+00
1.054100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.225054e+00,4.677886e+00,7.831826e+00,8.377501e+00
1.054200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.225242e+00,4.678099e+00,7.831826e+00,8.377501e+00
1.054300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.225429e+00,4.678310e+00,7.831826e+00,8.377501e+00
1.054400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.225614e+00,4.678519e+00,7.831826e+00,8.377501e+00
1.054500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.225797e+00,4.678727e+00,7.831826e+00,8.377501e+00
1.054600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.225979e+00,4.678933e+00,7.831826e+00,8.377501e+00
1.054700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.226160e+00,4.679139e+00,7.831826e+00,8.377501e+00
1.054800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.226341e+00,4.679343e+00,7.831826e+00,8.377501e+00
1.054900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.226520e+00,4.679546e+00,7.831826e+00,8.377501e+00
1.055000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.226698e+00,4.679747e+00,7.831826e+00,8.377501e+00
1.055100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.226874e+00,4.679948e+00,7.831826e+00,8.377501e+00
1.055200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.227050e+00,4.680147e+00,7.831826e+00,8.377501e+00
1.055300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.227223e+00,4.680344e+00,7.831826e+00,8.377501e+00
1.055400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.227395e+00,4.680539e+00,7.831826e+00,8.377501e+00
1.055500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.227565e+00,4.680732e+00,7.831826e+00,8.377501e+00
1.055600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.227732e+00,4.680922e+00,7.831826e+00,8.377501e+00
1.055700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.227897e+00,4.681110e+00,7.831826e+00,8.377501e+00
1.055800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.228059e+00,4.681294e+00,7.831826e+00,8.377501e+00
1.055900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.228219e+00,4.681475e+00,7.831826e+00,8.377501e+00
1.056000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.228375e+00,4.681653e+00,7.831826e+00,8.377501e+00
1.056100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.228527e+00,4.681826e+00,7.831826e+00,8.377501e+00
1.056200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.228676e+00,4.681996e+00,7.831826e+00,8.377501e+00
1.056300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.228821e+00,4.682161e+00,7.831826e+00,8.377501e+00
1.056400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.228962e+00,4.682322e+00,7.831826e+00,8.377501e+00
1.056500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.229099e+00,4.682478e+00,7.831826e+00,8.377502e+00
1.056600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.229232e+00,4.682630e+00,7.831826e+00,8.377502e+00
1.056700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.229362e+00,4.682777e+00,7.831826e+00,8.377502e+00
1.056800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.229487e+00,4.682919e+00,7.831826e+00,8.377502e+00
1.056900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.229608e+00,4.683057e+00,7.831826e+00,8.377502e+00
1.057000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.229725e+00,4.683191e+00,7.831826e+00,8.377502e+00
1.057100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.229839e+00,4.683320e+00,7.831826e+00,8.377502e+00
1.057200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.229949e+00,4.683445e+00,7.831826e+00,8.377502e+00
1.057300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.230055e+00,4.683567e+00,7.831826e+00,8.377502e+00
1.057400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.230159e+00,4.683684e+00,7.831826e+00,8.377502e+00
1.057500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.230259e+00,4.683799e+00,7.831826e+00,8.377502e+00
1.057600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.230357e+00,4.683910e+00,7.831826e+00,8.377502e+00
1.057700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.230452e+00,4.684018e+00,7.831826e+00,8.377502e+00
1.057800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.230546e+00,4.684124e+00,7.831826e+00,8.377502e+00
1.057900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.230637e+00,4.684228e+00,7.831826e+00,8.377502e+00
1.058000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.230726e+00,4.684329e+00,7.831826e+00,8.377502e+00
1.058100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.230814e+00,4.684429e+00,7.831826e+00,8.377502e+00
1.058200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.230900e+00,4.684527e+00,7.831826e+00,8.377502e+00
1.058300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.230986e+00,4.684624e+00,7.831826e+00,8.377502e+00
1.058400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231070e+00,4.684720e+00,7.831826e+00,8.377502e+00
1.058500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231154e+00,4.684815e+00,7.831826e+00,8.377502e+00
1.058600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231237e+00,4.684909e+00,7.831826e+00,8.377502e+00
1.058700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231320e+00,4.685003e+00,7.831826e+00,8.377502e+00
1.058800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231402e+00,4.685096e+00,7.831826e+00,8.377502e+00
1.058900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231483e+00,4.685189e+00,7.831826e+00,8.377502e+00
1.059000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231565e+00,4.685281e+00,7.831826e+00,8.377502e+00
1.059100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231646e+00,4.685373e+00,7.831826e+00,8.377502e+00
1.059200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231726e+00,4.685465e+00,7.831826e+00,8.377502e+00
1.059300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231806e+00,4.685556e+00,7.831826e+00,8.377502e+00
1.059400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231886e+00,4.685647e+00,7.831826e+00,8.377502e+00
1.059500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.231965e+00,4.685737e+00,7.831826e+00,8.377502e+00
1.059600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232044e+00,4.685826e+00,7.831826e+00,8.377502e+00
1.059700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232121e+00,4.685915e+00,7.831826e+00,8.377502e+00
1.059800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232198e+00,4.686002e+00,7.831826e+00,8.377502e+00
1.059900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232274e+00,4.686089e+00,7.831826e+00,8.377502e+00
1.060000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232349e+00,4.686174e+00,7.831826e+00,8.377502e+00
1.060100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232422e+00,4.686258e+00,7.831826e+00,8.377502e+00
1.060200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232495e+00,4.686340e+00,7.831826e+00,8.377502e+00
1.060300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232565e+00,4.686421e+00,7.831826e+00,8.377502e+00
1.060400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232635e+00,4.686500e+00,7.831826e+00,8.377502e+00
1.060500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232702e+00,4.686577e+00,7.831826e+00,8.377502e+00
1.060600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232768e+00,4.686652e+00,7.831826e+00,8.377502e+00
1.060700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232832e+00,4.686726e+00,7.831826e+00,8.377502e+00
1.060800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232895e+00,4.686797e+00,7.831826e+00,8.377502e+00
1.060900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,-1.096143e-18,7.831826e+00,8.377502e+00,5.232955e+00,4.686866e+00,7.831826e+00,8.377502e+00
