time,"P(B1|X1|X32)","P(B1|X1|X43)","P(B1|X1|X42)","V(B1|X1|X32)","V(B1|X1|X43)"
2.303000e-10,7.690549e-01,7.690549e-01,7.690549e-01,1.198907e-19,2.911630e-19
2.304000e-10,7.690549e-01,7.690549e-01,7.690549e-01,7.707256e-20,-4.281809e-20
2.305000e-10,7.690549e-01,7.690549e-01,7.690549e-01,-4.281809e-20,-1.284543e-19
2.306000e-10,7.690549e-01,7.690549e-01,7.690549e-01,-2.569085e-20,-1.627087e-19
2.307000e-10,7.690549e-01,7.690549e-01,7.690549e-01,4.281809e-20,2.055268e-19
2.308000e-10,7.690549e-01,7.690549e-01,7.690549e-01,-4.281809e-20,2.483449e-19
2.309000e-10,7.690549e-01,7.690549e-01,7.690549e-01,-2.997266e-19,2.312177e-19
2.310000e-10,7.690549e-01,7.690549e-01,7.690549e-01,-4.196173e-19,1.969632e-19
2.311000e-10,7.690549e-01,7.690549e-01,7.690549e-01,-4.110537e-19,1.712724e-19
2.312000e-10,7.690549e-01,7.690549e-01,7.690549e-01,-3.596720e-19,1.370179e-19
2.313000e-10,7.690549e-01,7.690549e-01,7.690549e-01,-1.284543e-19,1.113270e-19
2.314000e-10,7.690549e-01,7.690549e-01,7.690549e-01,1.712724e-19,8.563618e-20
2.315000e-10,7.690549e-01,7.690549e-01,7.690549e-01,4.795626e-19,5.994533e-20
2.316000e-10,7.690549e-01,7.690549e-01,7.690549e-01,9.248707e-19,3.425447e-20
2.317000e-10,7.690549e-01,7.690549e-01,7.690549e-01,1.113270e-18,8.563618e-21
2.318000e-10,7.690549e-01,7.690549e-01,7.690549e-01,1.216034e-18,-2.569085e-20
2.319000e-10,7.690549e-01,7.690549e-01,7.690549e-01,1.138961e-18,-5.138171e-20
2.320000e-10,7.690549e-01,7.690549e-01,7.690549e-01,9.676888e-19,-7.707256e-20
2.321000e-10,7.690549e-01,7.690549e-01,7.690549e-01,8.221073e-19,-8.563618e-20
2.322000e-10,7.690549e-01,7.690549e-01,7.690549e-01,8.563618e-19,-1.027634e-19
2.323000e-10,7.690549e-01,7.690549e-01,7.690549e-01,9.505616e-19,-1.284543e-19
2.324000e-10,7.690549e-01,7.690549e-01,7.690549e-01,1.061889e-18,-1.541451e-19
2.325000e-10,7.690549e-01,7.690549e-01,7.690549e-01,9.505616e-19,-1.712724e-19
2.326000e-10,7.690549e-01,7.690549e-01,7.690549e-01,9.334344e-19,-1.883996e-19
2.327000e-10,7.690549e-01,7.690549e-01,7.690549e-01,9.676888e-19,-2.140904e-19
2.328000e-10,7.690549e-01,7.690549e-01,7.690549e-01,9.848161e-19,-2.226541e-19
2.329000e-10,7.690549e-01,7.690549e-01,7.690549e-01,1.001943e-18,-2.226541e-19
2.330000e-10,7.690549e-01,7.690549e-01,7.690549e-01,1.027634e-18,-2.226541e-19
