time,P(B1|X1|X5|X73),P(B2|X1|X5|X73),P(B1|X1|X5|X32),P(B2|X1|X5|X32),P(B1|X1|X5|X34),P(B2|X1|X5|X34),P(B1|X1|X1),P(B2|X1|X1),P(B1|X2|X1),P(B2|X2|X1),P(B1|X5|X1),P(B2|X5|X1),P(B1|X7|X1),P(B2|X7|X1),V(R31),V(R51),V(R72)
1.11e-11,1.068639,1.675571,1.068639,1.675571,1.067687,1.674489,1.095476,1.706151,1.100145,1.709548,0.8268256,1.405962,0.975621,1.570189,-2.619586e-05,-2.619586e-05,9.732611e-05
1.12e-11,1.094221,1.703931,1.094221,1.703931,1.093251,1.702848,1.119906,1.732403,1.12077,1.731733,0.8721711,1.463784,0.9827967,1.577032,-2.708265e-05,-2.708265e-05,9.92721e-05
1.13e-11,1.118308,1.730138,1.118308,1.730138,1.117326,1.729059,1.142407,1.756143,1.139829,1.752035,0.9148713,1.514336,0.9937115,1.587487,-2.795922e-05,-2.795922e-05,0.0001009257
1.14e-11,1.140832,1.754231,1.140832,1.754231,1.139841,1.753161,1.16296,1.777501,1.157377,1.770588,0.9545509,1.558145,1.007835,1.601325,-2.882063e-05,-2.882063e-05,0.0001022571
1.15e-11,1.161746,1.776269,1.161746,1.776269,1.160752,1.77521,1.181579,1.796623,1.173484,1.787519,0.9909433,1.595954,1.024538,1.618206,-2.966178e-05,-2.966178e-05,0.0001032399
1.16e-11,1.181029,1.796325,1.181029,1.796325,1.180035,1.795281,1.198316,1.813668,1.188231,1.802952,1.023911,1.628641,1.043156,1.637693,-3.047748e-05,-3.047748e-05,0.0001038522
1.17e-11,1.198681,1.814483,1.198681,1.814483,1.197694,1.813458,1.213249,1.828797,1.201708,1.816997,1.053458,1.657137,1.063038,1.659255,-3.126257e-05,-3.126257e-05,0.0001040779
1.18e-11,1.214726,1.830837,1.214726,1.830837,1.213749,1.829833,1.226482,1.842172,1.214005,1.829758,1.079724,1.682343,1.083589,1.682293,-3.201198e-05,-3.201198e-05,0.0001039065
1.19e-11,1.229205,1.845486,1.229205,1.845486,1.228243,1.844507,1.238136,1.85395,1.225208,1.84133,1.102971,1.705076,1.104296,1.706168,-3.272084e-05,-3.272084e-05,0.0001033346
1.2e-11,1.242176,1.858531,1.242176,1.858531,1.241234,1.857579,1.248345,1.864278,1.235402,1.851796,1.123561,1.726012,1.124738,1.73023,-3.338458e-05,-3.338458e-05,0.0001023658
1.21e-11,1.25371,1.870076,1.25371,1.870076,1.252791,1.869154,1.257247,1.873299,1.244661,1.861235,1.141916,1.745669,1.144589,1.753858,-3.399902e-05,-3.399902e-05,0.0001010106
1.22e-11,1.263888,1.880224,1.263888,1.880224,1.262996,1.879334,1.264982,1.881145,1.253051,1.869719,1.158488,1.764398,1.1636,1.776489,-3.456052e-05,-3.456052e-05,9.928655e-05
1.23e-11,1.272798,1.889077,1.272798,1.889077,1.271936,1.888222,1.271684,1.887937,1.260629,1.877313,1.173714,1.782396,1.181594,1.797654,-3.506596e-05,-3.506596e-05,9.721738e-05
1.24e-11,1.280533,1.896738,1.280533,1.896738,1.279704,1.89592,1.277476,1.89379,1.267444,1.884079,1.187986,1.799732,1.198442,1.816991,-3.551294e-05,-3.551294e-05,9.483257e-05
1.25e-11,1.287186,1.903306,1.287186,1.903306,1.286392,1.902526,1.282474,1.898809,1.273539,1.890074,1.201622,1.816377,1.214048,1.834262,-3.589973e-05,-3.589973e-05,9.21663e-05
1.26e-11,1.29285,1.908877,1.29285,1.908877,1.292095,1.908137,1.286778,1.903091,1.278949,1.895352,1.21485,1.832243,1.228337,1.849349,-3.622539e-05,-3.622539e-05,8.92564e-05
1.27e-11,1.297618,1.913546,1.297618,1.913546,1.296903,1.912848,1.290475,1.906726,1.283707,1.899962,1.227799,1.847215,1.241248,1.862247,-3.648975e-05,-3.648975e-05,8.614314e-05
1.28e-11,1.301577,1.917405,1.301577,1.917405,1.300904,1.916748,1.293638,1.909793,1.287844,1.903952,1.240502,1.861181,1.252729,1.873041,-3.669341e-05,-3.669341e-05,8.286812e-05
1.29e-11,1.30481,1.920539,1.30481,1.920539,1.30418,1.919926,1.29633,1.912367,1.291391,1.907364,1.25291,1.87405,1.26274,1.881888,-3.683774e-05,-3.683774e-05,7.9473e-05
1.3e-11,1.307398,1.923033,1.307398,1.923033,1.306813,1.922464,1.298602,1.91451,1.294378,1.910241,1.264911,1.885771,1.271252,1.888985,-3.692484e-05,-3.692484e-05,7.59985e-05
1.31e-11,1.309414,1.924964,1.309414,1.924964,1.308874,1.924441,1.300498,1.916279,1.29684,1.912619,1.276352,1.896328,1.27826,1.894549,-3.695744e-05,-3.695744e-05,7.248337e-05
1.32e-11,1.310928,1.926406,1.310928,1.926406,1.310434,1.925927,1.302053,1.917723,1.298811,1.914537,1.287064,1.905746,1.283781,1.89879,-3.693886e-05,-3.693886e-05,6.896359e-05
1.33e-11,1.312005,1.927426,1.312005,1.927426,1.311557,1.926992,1.303299,1.91888,1.300328,1.916029,1.296886,1.914077,1.287861,1.901899,-3.687292e-05,-3.687292e-05,6.547177e-05
1.34e-11,1.312705,1.928086,1.312705,1.928086,1.312302,1.927697,1.304265,1.919786,1.30143,1.917129,1.30568,1.921393,1.290574,1.904035,-3.67638e-05,-3.67638e-05,6.203662e-05
1.35e-11,1.313082,1.928442,1.313082,1.928442,1.312725,1.928096,1.304976,1.920467,1.302157,1.917873,1.313351,1.927772,1.292026,1.905324,-3.661598e-05,-3.661598e-05,5.868273e-05
1.36e-11,1.313189,1.928543,1.313189,1.928543,1.312876,1.92824,1.305456,1.920945,1.30255,1.918293,1.319851,1.933291,1.292346,1.905857,-3.64341e-05,-3.64341e-05,5.543045e-05
1.37e-11,1.313071,1.928435,1.313071,1.928435,1.312802,1.928175,1.30573,1.921239,1.302649,1.918424,1.325181,1.938018,1.291681,1.905704,-3.622286e-05,-3.622286e-05,5.229594e-05
1.38e-11,1.312772,1.928157,1.312772,1.928157,1.312545,1.927938,1.30582,1.921364,1.302495,1.918302,1.329385,1.942007,1.29019,1.904915,-3.598692e-05,-3.598692e-05,4.929134e-05
1.39e-11,1.312329,1.927744,1.312329,1.927744,1.312144,1.927564,1.305747,1.921337,1.302127,1.91796,1.332545,1.9453,1.288036,1.903535,-3.57308e-05,-3.57308e-05,4.642505e-05
1.4e-11,1.311778,1.927227,1.311778,1.927227,1.311631,1.927085,1.305533,1.921169,1.30158,1.917433,1.334772,1.947924,1.285377,1.901613,-3.54588e-05,-3.54588e-05,4.370212e-05
1.41e-11,1.311147,1.926632,1.311147,1.926632,1.311037,1.926526,1.305198,1.920877,1.300889,1.916756,1.336187,1.949902,1.282362,1.899206,-3.517493e-05,-3.517493e-05,4.112463e-05
1.42e-11,1.310463,1.925982,1.310463,1.925982,1.310388,1.92591,1.304761,1.920474,1.300088,1.915963,1.336917,1.951252,1.279125,1.896389,-3.488287e-05,-3.488287e-05,3.869212e-05
1.43e-11,1.309748,1.925298,1.309748,1.925298,1.309706,1.925258,1.30424,1.919977,1.299206,1.915085,1.33708,1.951997,1.275784,1.893251,-3.458589e-05,-3.458589e-05,3.640207e-05
1.44e-11,1.309021,1.924598,1.309021,1.924598,1.309011,1.924587,1.303653,1.919402,1.29827,1.914151,1.336779,1.952165,1.272436,1.889898,-3.428687e-05,-3.428687e-05,3.42503e-05
1.45e-11,1.308299,1.923897,1.308299,1.923897,1.308316,1.923913,1.303014,1.918767,1.297306,1.91319,1.336101,1.951793,1.269166,1.886442,-3.398823e-05,-3.398823e-05,3.22314e-05
1.46e-11,1.307593,1.923207,1.307593,1.923207,1.307635,1.923248,1.302339,1.918088,1.296335,1.912226,1.335108,1.950929,1.26604,1.883003,-3.369201e-05,-3.369201e-05,3.033906e-05
1.47e-11,1.306914,1.922539,1.306914,1.922539,1.306979,1.922603,1.301641,1.917384,1.295379,1.91128,1.333848,1.94963,1.263115,1.879697,-3.33998e-05,-3.33998e-05,2.856643e-05
1.49e-11,1.305665,1.921307,1.305665,1.921307,1.305767,1.921407,1.300231,1.915964,1.293577,1.909511,1.330634,1.945991,1.258042,1.873896,-3.283191e-05,-3.283191e-05,2.535169e-05
1.5e-11,1.305106,1.920754,1.305106,1.920754,1.305222,1.920868,1.299542,1.915277,1.29276,1.908716,1.328716,1.943789,1.255966,1.871564,-3.255761e-05,-3.255761e-05,2.389531e-05
1.51e-11,1.304594,1.92025,1.304594,1.92025,1.304723,1.920376,1.298879,1.914622,1.292014,1.907992,1.32661,1.941423,1.254233,1.869683,-3.229016e-05,-3.229016e-05,2.253043e-05
1.52e-11,1.304133,1.919797,1.304133,1.919797,1.304271,1.919932,1.298253,1.914009,1.291346,1.907348,1.324338,1.938957,1.252864,1.868276,-3.202956e-05,-3.202956e-05,2.125059e-05
1.53e-11,1.303723,1.919396,1.303723,1.919396,1.303868,1.919538,1.297671,1.913445,1.290763,1.906786,1.321929,1.936446,1.251869,1.867346,-3.177561e-05,-3.177561e-05,2.004975e-05
1.54e-11,1.303364,1.919048,1.303364,1.919048,1.303514,1.919194,1.297141,1.912937,1.290268,1.906309,1.31942,1.933942,1.251251,1.86687,-3.152794e-05,-3.152794e-05,1.892232e-05
1.55e-11,1.303057,1.918752,1.303057,1.918752,1.303209,1.9189,1.29667,1.912489,1.289862,1.905916,1.31686,1.931488,1.251002,1.866812,-3.128609e-05,-3.128609e-05,1.786313e-05
1.56e-11,1.302801,1.918506,1.302801,1.918506,1.302953,1.918655,1.296263,1.912105,1.289544,1.905608,1.314302,1.929121,1.2511,1.867117,-3.10495e-05,-3.10495e-05,1.68675e-05
1.57e-11,1.302594,1.918309,1.302594,1.918309,1.302744,1.918456,1.295923,1.911784,1.289311,1.90538,1.311809,1.926874,1.251514,1.867724,-3.081758e-05,-3.081758e-05,1.593114e-05
1.58e-11,1.302435,1.918159,1.302435,1.918159,1.302581,1.918302,1.295651,1.911528,1.28916,1.905228,1.30944,1.924777,1.252199,1.868563,-3.05897e-05,-3.05897e-05,1.505016e-05
1.59e-11,1.302321,1.918052,1.302321,1.918052,1.302463,1.91819,1.295448,1.911335,1.289084,1.905149,1.307256,1.922857,1.253099,1.869567,-3.036525e-05,-3.036525e-05,1.4221e-05
1.6e-11,1.302252,1.917987,1.302252,1.917987,1.302386,1.918118,1.295312,1.911204,1.289076,1.905137,1.305309,1.921139,1.254153,1.870665,-3.014367e-05,-3.014367e-05,1.344042e-05
1.61e-11,1.302223,1.917961,1.302223,1.917961,1.302349,1.918084,1.295239,1.911132,1.289131,1.905185,1.303643,1.919647,1.255294,1.871794,-2.992442e-05,-2.992442e-05,1.270547e-05
1.62e-11,1.302232,1.91797,1.302232,1.91797,1.30235,1.918084,1.295227,1.911116,1.289239,1.905286,1.302291,1.918403,1.256456,1.872897,-2.970703e-05,-2.970703e-05,1.201339e-05
1.63e-11,1.302277,1.918012,1.302277,1.918012,1.302384,1.918117,1.295271,1.911152,1.289392,1.905433,1.301272,1.917424,1.257572,1.873923,-2.949108e-05,-2.949108e-05,1.136165e-05
1.64e-11,1.302354,1.918086,1.302354,1.918086,1.302451,1.91818,1.295364,1.911237,1.289583,1.905618,1.300593,1.916724,1.258586,1.874831,-2.927624e-05,-2.927624e-05,1.074788e-05
1.65e-11,1.30246,1.918187,1.30246,1.918187,1.302546,1.918271,1.295502,1.911366,1.289804,1.905834,1.300248,1.916309,1.259447,1.875589,-2.906222e-05,-2.906222e-05,1.016988e-05
1.66e-11,1.302593,1.918315,1.302593,1.918315,1.302667,1.918387,1.295679,1.911534,1.290047,1.906074,1.30022,1.91618,1.260119,1.876172,-2.884884e-05,-2.884884e-05,9.625534e-06
1.67e-11,1.302749,1.918465,1.302749,1.918465,1.302812,1.918526,1.295888,1.911736,1.290305,1.906331,1.300482,1.916328,1.260575,1.876566,-2.863593e-05,-2.863593e-05,9.112875e-06
1.68e-11,1.302926,1.918637,1.302926,1.918637,1.302977,1.918687,1.296125,1.911966,1.290573,1.906597,1.301001,1.916736,1.260804,1.876762,-2.842342e-05,-2.842342e-05,8.630025e-06
1.69e-11,1.303122,1.918828,1.303122,1.918828,1.303162,1.918867,1.296384,1.91222,1.290845,1.906867,1.301737,1.917377,1.260806,1.876762,-2.821127e-05,-2.821127e-05,8.175202e-06
1.7e-11,1.303334,1.919035,1.303334,1.919035,1.303363,1.919064,1.296659,1.912492,1.291115,1.907136,1.30265,1.91822,1.260591,1.876574,-2.799947e-05,-2.799947e-05,7.746712e-06
1.71e-11,1.30356,1.919257,1.30356,1.919257,1.303579,1.919275,1.296948,1.912778,1.29138,1.907399,1.303696,1.919225,1.260183,1.87621,-2.778805e-05,-2.778805e-05,7.342949e-06
1.72e-11,1.303799,1.919492,1.303799,1.919492,1.303808,1.919501,1.297244,1.913072,1.291637,1.907652,1.304834,1.920348,1.259607,1.875691,-2.757709e-05,-2.757709e-05,6.962391e-06
1.73e-11,1.304049,1.919737,1.304049,1.919737,1.304049,1.919737,1.297545,1.913371,1.291882,1.907894,1.306023,1.921545,1.258898,1.87504,-2.736665e-05,-2.736665e-05,6.6036e-06
1.74e-11,1.304308,1.919992,1.304308,1.919992,1.3043,1.919984,1.297847,1.913671,1.292114,1.908122,1.307227,1.922771,1.25809,1.874284,-2.715682e-05,-2.715682e-05,6.265221e-06
1.75e-11,1.304575,1.920254,1.304575,1.920254,1.304559,1.920238,1.298149,1.913968,1.292332,1.908335,1.308412,1.923983,1.257221,1.873454,-2.694769e-05,-2.694769e-05,5.94598e-06
1.76e-11,1.304848,1.920522,1.304848,1.920522,1.304826,1.9205,1.298446,1.914261,1.292536,1.908534,1.309548,1.925144,1.256326,1.872581,-2.673935e-05,-2.673935e-05,5.644683e-06
1.77e-11,1.305127,1.920795,1.305127,1.920795,1.305099,1.920768,1.298738,1.914547,1.292726,1.908718,1.310611,1.926221,1.255437,1.871697,-2.653187e-05,-2.653187e-05,5.360217e-06
1.78e-11,1.30541,1.921072,1.30541,1.921072,1.305378,1.92104,1.299022,1.914824,1.292902,1.908889,1.311579,1.92719,1.254582,1.87083,-2.632534e-05,-2.632534e-05,5.091543e-06
1.79e-11,1.305697,1.921352,1.305697,1.921352,1.305661,1.921316,1.299298,1.915093,1.293066,1.909049,1.312437,1.928034,1.253786,1.870009,-2.611983e-05,-2.611983e-05,4.837696e-06
1.8e-11,1.305986,1.921634,1.305986,1.921634,1.305947,1.921595,1.299565,1.915352,1.29322,1.9092,1.313175,1.928742,1.253069,1.869258,-2.591538e-05,-2.591538e-05,4.597781e-06
1.81e-11,1.306278,1.921917,1.306278,1.921917,1.306236,1.921877,1.299822,1.915602,1.293366,1.909343,1.313786,1.929311,1.252445,1.868598,-2.571204e-05,-2.571204e-05,4.370968e-06
1.82e-11,1.30657,1.922201,1.30657,1.922201,1.306527,1.92216,1.30007,1.915842,1.293507,1.90948,1.314268,1.929746,1.251925,1.868042,-2.550986e-05,-2.550986e-05,4.156487e-06
1.83e-11,1.306863,1.922486,1.306863,1.922486,1.306819,1.922444,1.300308,1.916074,1.293643,1.909615,1.314625,1.930055,1.251516,1.867603,-2.530884e-05,-2.530884e-05,3.953626e-06
1.84e-11,1.307155,1.922771,1.307155,1.922771,1.307112,1.922729,1.300538,1.916298,1.293779,1.90975,1.314865,1.93025,1.251218,1.867284,-2.510902e-05,-2.510902e-05,3.761722e-06
1.85e-11,1.307448,1.923056,1.307448,1.923056,1.307405,1.923015,1.30076,1.916515,1.293916,1.909886,1.314998,1.930348,1.251031,1.867086,-2.49104e-05,-2.49104e-05,3.580162e-06
1.86e-11,1.307739,1.92334,1.307739,1.92334,1.307698,1.9233,1.300976,1.916726,1.294056,1.910025,1.315039,1.930366,1.250951,1.867005,-2.471298e-05,-2.471298e-05,3.408374e-06
1.87e-11,1.30803,1.923623,1.30803,1.923623,1.30799,1.923585,1.301186,1.916933,1.294201,1.910168,1.315006,1.930323,1.250969,1.867031,-2.451676e-05,-2.451676e-05,3.245824e-06
1.88e-11,1.308319,1.923906,1.308319,1.923906,1.308282,1.923869,1.301393,1.917136,1.294353,1.910319,1.314916,1.930236,1.251078,1.867154,-2.432174e-05,-2.432174e-05,3.092013e-06
1.89e-11,1.308607,1.924187,1.308607,1.924187,1.308572,1.924153,1.301597,1.917337,1.294512,1.910476,1.314789,1.930123,1.251266,1.86736,-2.412792e-05,-2.412792e-05,2.946473e-06
1.9e-11,1.308894,1.924467,1.308894,1.924467,1.308861,1.924435,1.3018,1.917537,1.29468,1.910641,1.314644,1.93,1.25152,1.867633,-2.39353e-05,-2.39353e-05,2.808764e-06
1.91e-11,1.309179,1.924745,1.309179,1.924745,1.309149,1.924716,1.302003,1.917737,1.294857,1.910815,1.314499,1.929882,1.251826,1.867958,-2.374386e-05,-2.374386e-05,2.678471e-06
1.92e-11,1.309463,1.925022,1.309463,1.925022,1.309436,1.924996,1.302207,1.917937,1.295042,1.910998,1.314371,1.929782,1.252172,1.868318,-2.355361e-05,-2.355361e-05,2.555201e-06
1.93e-11,1.309745,1.925297,1.309745,1.925297,1.309721,1.925274,1.302413,1.918139,1.295237,1.911188,1.314274,1.92971,1.252543,1.868698,-2.336455e-05,-2.336455e-05,2.438585e-06
1.94e-11,1.310026,1.925571,1.310026,1.925571,1.310005,1.92555,1.302622,1.918344,1.295439,1.911386,1.31422,1.929676,1.252924,1.869084,-2.317668e-05,-2.317668e-05,2.32827e-06
1.95e-11,1.310306,1.925844,1.310306,1.925844,1.310287,1.925825,1.302834,1.918552,1.295648,1.911591,1.314218,1.929687,1.253302,1.869463,-2.299e-05,-2.299e-05,2.223923e-06
1.96e-11,1.310584,1.926114,1.310584,1.926115,1.310568,1.926099,1.303051,1.918763,1.295864,1.911803,1.314274,1.929747,1.253666,1.869823,-2.280451e-05,-2.280451e-05,2.125227e-06
1.97e-11,1.310861,1.926384,1.310861,1.926384,1.310847,1.92637,1.303271,1.918978,1.296085,1.912019,1.31439,1.92986,1.254003,1.870154,-2.262023e-05,-2.262023e-05,2.031882e-06
1.98e-11,1.311137,1.926652,1.311137,1.926652,1.311125,1.92664,1.303496,1.919197,1.296309,1.912238,1.314568,1.930028,1.254305,1.870448,-2.243715e-05,-2.243715e-05,1.943602e-06
1.99e-11,1.311411,1.926919,1.311411,1.926919,1.311401,1.926909,1.303724,1.91942,1.296535,1.912461,1.314805,1.93025,1.254563,1.870699,-2.22553e-05,-2.22553e-05,1.860116e-06
2e-11,1.311685,1.927185,1.311685,1.927185,1.311676,1.927177,1.303957,1.919647,1.296763,1.912684,1.315099,1.930525,1.254773,1.870903,-2.207467e-05,-2.207467e-05,1.781167e-06
2.01e-11,1.311957,1.92745,1.311957,1.92745,1.31195,1.927443,1.304192,1.919877,1.29699,1.912907,1.315444,1.93085,1.254929,1.871055,-2.189528e-05,-2.189528e-05,1.706511e-06
2.02e-11,1.312228,1.927714,1.312228,1.927714,1.312222,1.927708,1.304431,1.92011,1.297217,1.913129,1.315834,1.93122,1.25503,1.871154,-2.171714e-05,-2.171714e-05,1.635918e-06
2.03e-11,1.312499,1.927977,1.312499,1.927977,1.312493,1.927971,1.304672,1.920345,1.297441,1.913349,1.316262,1.93163,1.255076,1.871201,-2.154026e-05,-2.154026e-05,1.569168e-06
2.04e-11,1.312768,1.928239,1.312768,1.928239,1.312764,1.928234,1.304914,1.920583,1.297661,1.913566,1.316722,1.932073,1.255068,1.871196,-2.136464e-05,-2.136464e-05,1.506054e-06
2.05e-11,1.313037,1.9285,1.313037,1.9285,1.313033,1.928496,1.305158,1.920821,1.297878,1.913778,1.317206,1.932542,1.25501,1.871142,-2.11903e-05,-2.11903e-05,1.446381e-06
2.06e-11,1.313305,1.928761,1.313305,1.928761,1.313301,1.928757,1.305403,1.92106,1.29809,1.913986,1.317706,1.933029,1.254906,1.871043,-2.101723e-05,-2.101723e-05,1.389963e-06
2.07e-11,1.313573,1.929021,1.313573,1.929021,1.313568,1.929017,1.305647,1.921299,1.298297,1.914189,1.318216,1.933528,1.254761,1.870902,-2.084545e-05,-2.084545e-05,1.336625e-06
2.08e-11,1.31384,1.929281,1.31384,1.929281,1.313835,1.929277,1.305891,1.921537,1.298499,1.914387,1.31873,1.93403,1.254582,1.870726,-2.067496e-05,-2.067496e-05,1.286202e-06
2.09e-11,1.314106,1.92954,1.314106,1.92954,1.314101,1.929535,1.306133,1.921774,1.298696,1.914579,1.31924,1.934529,1.254375,1.870521,-2.050576e-05,-2.050576e-05,1.238536e-06
2.1e-11,1.314372,1.929799,1.314372,1.929799,1.314367,1.929794,1.306374,1.922009,1.298887,1.914767,1.31974,1.935018,1.254147,1.870294,-2.033785e-05,-2.033785e-05,1.19348e-06
2.11e-11,1.314638,1.930057,1.314638,1.930057,1.314632,1.930052,1.306613,1.922242,1.299074,1.91495,1.320227,1.935492,1.253904,1.870051,-2.017123e-05,-2.017123e-05,1.150892e-06
2.12e-11,1.314904,1.930315,1.314904,1.930315,1.314897,1.930309,1.306849,1.922472,1.299256,1.915128,1.320695,1.935946,1.253655,1.869799,-2.00059e-05,-2.00059e-05,1.110641e-06
2.13e-11,1.315169,1.930573,1.315169,1.930573,1.315162,1.930566,1.307083,1.9227,1.299435,1.915303,1.321141,1.936377,1.253406,1.869546,-1.984186e-05,-1.984186e-05,1.0726e-06
2.14e-11,1.315434,1.93083,1.315434,1.93083,1.315427,1.930823,1.307314,1.922925,1.29961,1.915474,1.321561,1.936781,1.253162,1.869299,-1.967911e-05,-1.967911e-05,1.03665e-06
2.15e-11,1.315699,1.931088,1.315699,1.931088,1.315691,1.93108,1.307543,1.923148,1.299782,1.915643,1.321954,1.937157,1.252929,1.869062,-1.951764e-05,-1.951764e-05,1.002678e-06
2.16e-11,1.315964,1.931345,1.315964,1.931345,1.315955,1.931336,1.307768,1.923368,1.299952,1.91581,1.322318,1.937505,1.252712,1.868841,-1.935746e-05,-1.935746e-05,9.705764e-07
2.17e-11,1.316229,1.931602,1.316229,1.931602,1.316219,1.931593,1.307992,1.923585,1.300121,1.915975,1.322653,1.937825,1.252515,1.86864,-1.919855e-05,-1.919855e-05,9.402437e-07
2.18e-11,1.316493,1.931859,1.316493,1.931859,1.316484,1.931849,1.308212,1.923801,1.300289,1.91614,1.32296,1.938118,1.252342,1.868464,-1.904091e-05,-1.904091e-05,9.115834e-07
2.19e-11,1.316758,1.932115,1.316758,1.932115,1.316748,1.932105,1.308431,1.924014,1.300457,1.916304,1.32324,1.938385,1.252193,1.868314,-1.888454e-05,-1.888454e-05,8.84504e-07
2.2e-11,1.317023,1.932372,1.317023,1.932372,1.317012,1.932362,1.308648,1.924225,1.300626,1.91647,1.323495,1.938629,1.252071,1.868191,-1.872943e-05,-1.872943e-05,8.589189e-07
2.21e-11,1.317287,1.932629,1.317287,1.932629,1.317276,1.932618,1.308864,1.924435,1.300795,1.916636,1.323728,1.938853,1.251977,1.868097,-1.857557e-05,-1.857557e-05,8.347459e-07
2.22e-11,1.317552,1.932886,1.317552,1.932886,1.317541,1.932875,1.309078,1.924645,1.300967,1.916804,1.323942,1.939061,1.251909,1.868029,-1.842297e-05,-1.842297e-05,8.119072e-07
2.23e-11,1.317817,1.933142,1.317817,1.933142,1.317805,1.933131,1.309292,1.924853,1.30114,1.916974,1.324141,1.939255,1.251866,1.867988,-1.827162e-05,-1.827162e-05,7.903291e-07
2.24e-11,1.318081,1.933399,1.318081,1.933399,1.318069,1.933388,1.309505,1.925061,1.301315,1.917145,1.324329,1.939439,1.251847,1.86797,-1.812151e-05,-1.812151e-05,7.699421e-07
2.25e-11,1.318346,1.933656,1.318346,1.933656,1.318334,1.933644,1.309719,1.92527,1.301493,1.91732,1.324511,1.939616,1.251849,1.867973,-1.797264e-05,-1.797264e-05,7.506801e-07
2.26e-11,1.318611,1.933913,1.318611,1.933913,1.318599,1.933901,1.309933,1.925478,1.301673,1.917496,1.324689,1.939791,1.251869,1.867994,-1.7825e-05,-1.7825e-05,7.32481e-07
2.27e-11,1.318876,1.934169,1.318876,1.934169,1.318864,1.934158,1.310148,1.925687,1.301856,1.917675,1.324869,1.939967,1.251903,1.868029,-1.767858e-05,-1.767858e-05,7.152859e-07
2.28e-11,1.319141,1.934426,1.319141,1.934426,1.319129,1.934415,1.310363,1.925897,1.302042,1.917856,1.325053,1.940147,1.251948,1.868074,-1.753339e-05,-1.753339e-05,6.990393e-07
2.29e-11,1.319406,1.934683,1.319406,1.934683,1.319394,1.934671,1.31058,1.926109,1.302229,1.91804,1.325244,1.940334,1.252,1.868126,-1.738941e-05,-1.738941e-05,6.836887e-07
2.3e-11,1.319671,1.93494,1.319671,1.93494,1.319659,1.934928,1.310798,1.926321,1.302419,1.918226,1.325447,1.940531,1.252055,1.868181,-1.724665e-05,-1.724665e-05,6.691848e-07
2.31e-11,1.319936,1.935197,1.319936,1.935197,1.319924,1.935185,1.311017,1.926535,1.302611,1.918413,1.325661,1.940739,1.25211,1.868236,-1.710509e-05,-1.710509e-05,6.554808e-07
2.32e-11,1.320201,1.935454,1.320201,1.935454,1.320189,1.935442,1.311238,1.926749,1.302804,1.918602,1.32589,1.94096,1.252161,1.868286,-1.696473e-05,-1.696473e-05,6.425325e-07
2.33e-11,1.320466,1.935711,1.320466,1.935711,1.320455,1.935699,1.31146,1.926966,1.302998,1.918792,1.326134,1.941196,1.252205,1.86833,-1.682556e-05,-1.682556e-05,6.302986e-07
2.34e-11,1.320732,1.935968,1.320732,1.935968,1.32072,1.935956,1.311684,1.927183,1.303194,1.918983,1.326394,1.941446,1.252239,1.868364,-1.668758e-05,-1.668758e-05,6.187396e-07
2.35e-11,1.320997,1.936225,1.320997,1.936225,1.320986,1.936213,1.311909,1.927402,1.30339,1.919175,1.326669,1.941711,1.252263,1.868388,-1.655078e-05,-1.655078e-05,6.078186e-07
2.36e-11,1.321263,1.936482,1.321263,1.936482,1.321251,1.93647,1.312135,1.927622,1.303586,1.919367,1.326959,1.941991,1.252273,1.868399,-1.641516e-05,-1.641516e-05,5.975004e-07
2.37e-11,1.321528,1.936739,1.321528,1.936739,1.321517,1.936728,1.312362,1.927843,1.303782,1.919558,1.327262,1.942283,1.25227,1.868396,-1.62807e-05,-1.62807e-05,5.877522e-07
2.38e-11,1.321794,1.936996,1.321794,1.936996,1.321782,1.936985,1.31259,1.928065,1.303978,1.91975,1.327578,1.942588,1.252253,1.868379,-1.614741e-05,-1.614741e-05,5.785425e-07
2.39e-11,1.32206,1.937253,1.32206,1.937253,1.322048,1.937242,1.312819,1.928287,1.304174,1.919941,1.327905,1.942904,1.252222,1.868348,-1.601527e-05,-1.601527e-05,5.698418e-07
2.4e-11,1.322326,1.93751,1.322326,1.93751,1.322314,1.937499,1.313048,1.92851,1.304368,1.920131,1.328241,1.943228,1.252178,1.868304,-1.588429e-05,-1.588429e-05,5.616223e-07
